"ID_eprime","Eprime.LevelName","GamblesList","BlockID","xs_X","xs_Z","xs_Y","xr_X","xr_Z","xr_Y","px","pz","py","PicRisky","PicSafe","BlockNum","ExpID","Choice","Cycle","Sample","SafeSide","Stimulus1.RT","selectdisplay"
98,"ExperimentSetup_1","116","26","5","2","-5","7","2","-7","0.1","0.8","0.1","out2.p326R.png","out2.p326S.png","4","116","Safe","1","1","Right","9704","PickSafeRight"
98,"ExperimentSetup_1","175","25","51","-31","-51","60","-31","-60","0.1","0.8","0.1","out3.p325R.png","out3.p325S.png","6","175","Risky","1","2","Left","14211","PickRiskyRight"
98,"ExperimentSetup_1","206","26","5","0","-5","7","","-7","0.5","0","0.5","out.p126R.png","out.p126S.png","7","206","Risky","1","3","Left","8502","PickRiskyRight"
98,"ExperimentSetup_1","143","23","64","-38","-64","73","-38","-73","0.33","0.33","0.33","out3.p223R.png","out3.p223S.png","5","143","Risky","1","4","Right","21808","PickRiskyLeft"
98,"ExperimentSetup_1","101","11","36","14","-36","45","14","-45","0.1","0.8","0.1","out2.p311R.png","out2.p311S.png","4","101","Safe","1","5","Right","5288","PickSafeRight"
98,"ExperimentSetup_1","160","10","17","-7","-17","20","-7","-20","0.1","0.8","0.1","out3.p310R.png","out3.p310S.png","6","160","Safe","1","6","Right","8864","PickSafeRight"
98,"ExperimentSetup_1","208","28","26","0","-26","37","","-37","0.5","0","0.5","out.p128R.png","out.p128S.png","7","208","Safe","1","7","Right","5030","PickSafeRight"
98,"ExperimentSetup_1","168","18","12","-6","-12","14","-6","-14","0.1","0.8","0.1","out3.p318R.png","out3.p318S.png","6","168","Risky","1","8","Right","5987","PickRiskyLeft"
98,"ExperimentSetup_1","140","20","53","-26","-53","65","-26","-65","0.33","0.33","0.33","out3.p220R.png","out3.p220S.png","5","140","Risky","1","9","Left","11526","PickRiskyRight"
98,"ExperimentSetup_1","103","13","24","10","-24","29","10","-29","0.1","0.8","0.1","out2.p313R.png","out2.p313S.png","4","103","Safe","1","10","Right","14760","PickSafeRight"
98,"ExperimentSetup_1","204","24","29","0","-29","35","","-35","0.5","0","0.5","out.p124R.png","out.p124S.png","7","204","Risky","1","11","Right","4268","PickRiskyLeft"
98,"ExperimentSetup_1","45","15","26","0","-26","30","0","-30","0.1","0.8","0.1","out1.p315R.png","out1.p315S.png","2","45","Safe","1","12","Left","5164","PickSafeLeft"
98,"ExperimentSetup_1","123","3","58","-23","-58","79","-23","-79","0.33","0.33","0.33","out3.p203R.png","out3.p203S.png","5","123","Risky","1","13","Right","12568","PickRiskyLeft"
98,"ExperimentSetup_1","93","3","58","35","-58","79","35","-79","0.1","0.8","0.1","out2.p303R.png","out2.p303S.png","4","93","Safe","1","14","Left","7219","PickSafeLeft"
98,"ExperimentSetup_1","95","5","30","18","-30","39","18","-39","0.1","0.8","0.1","out2.p305R.png","out2.p305S.png","4","95","Safe","1","15","Left","3199","PickSafeLeft"
98,"ExperimentSetup_1","26","26","5","0","-5","7","0","-7","0.33","0.33","0.33","out1.p226R.png","out1.p226S.png","1","26","Risky","1","16","Left","9019","PickRiskyRight"
98,"ExperimentSetup_1","110","20","53","21","-53","65","21","-65","0.1","0.8","0.1","out2.p320R.png","out2.p320S.png","4","110","Safe","1","17","Left","5501","PickSafeLeft"
98,"ExperimentSetup_1","49","19","16","0","-16","23","0","-23","0.1","0.8","0.1","out1.p319R.png","out1.p319S.png","2","49","Safe","1","18","Right","2106","PickSafeRight"
98,"ExperimentSetup_1","181","1","29","0","-29","32","","-32","0.5","0","0.5","out.p101R.png","out.p101S.png","7","181","Risky","1","19","Left","3534","PickRiskyRight"
98,"ExperimentSetup_1","28","28","26","0","-26","37","0","-37","0.33","0.33","0.33","out1.p228R.png","out1.p228S.png","1","28","Safe","1","20","Left","18432","PickSafeLeft"
98,"ExperimentSetup_1","4","4","26","0","-26","34","0","-34","0.33","0.33","0.33","out1.p204R.png","out1.p204S.png","1","4","Risky","1","21","Left","5242","PickRiskyRight"
98,"ExperimentSetup_1","192","12","38","0","-38","43","","-43","0.5","0","0.5","out.p112R.png","out.p112S.png","7","192","Safe","1","22","Right","4099","PickSafeRight"
98,"ExperimentSetup_1","118","28","26","16","-26","37","16","-37","0.1","0.8","0.1","out2.p328R.png","out2.p328S.png","4","118","Risky","1","23","Left","2701","PickRiskyRight"
98,"ExperimentSetup_1","177","27","54","-27","-54","71","-27","-71","0.1","0.8","0.1","out3.p327R.png","out3.p327S.png","6","177","Risky","1","24","Left","4346","PickRiskyRight"
98,"ExperimentSetup_1","30","30","47","0","-47","61","0","-61","0.33","0.33","0.33","out1.p230R.png","out1.p230S.png","1","30","Safe","1","25","Left","14761","PickSafeLeft"
98,"ExperimentSetup_1","54","24","29","0","-29","35","0","-35","0.1","0.8","0.1","out1.p324R.png","out1.p324S.png","2","54","Risky","1","26","Right","5006","PickRiskyLeft"
98,"ExperimentSetup_1","176","26","5","-2","-5","7","-2","-7","0.1","0.8","0.1","out3.p326R.png","out3.p326S.png","6","176","Risky","1","27","Right","3522","PickRiskyLeft"
98,"ExperimentSetup_1","1","1","29","0","-29","32","0","-32","0.33","0.33","0.33","out1.p201R.png","out1.p201S.png","1","1","Risky","1","28","Right","3716","PickRiskyLeft"
98,"ExperimentSetup_1","169","19","16","-6","-16","23","-6","-23","0.1","0.8","0.1","out3.p319R.png","out3.p319S.png","6","169","Risky","1","29","Right","12661","PickRiskyLeft"
98,"ExperimentSetup_1","172","22","51","-26","-51","69","-26","-69","0.1","0.8","0.1","out3.p322R.png","out3.p322S.png","6","172","Risky","1","30","Right","3784","PickRiskyLeft"
98,"ExperimentSetup_1","171","21","8","-4","-8","11","-4","-11","0.1","0.8","0.1","out3.p321R.png","out3.p321S.png","6","171","Risky","1","31","Right","3225","PickRiskyLeft"
98,"ExperimentSetup_1","13","13","24","0","-24","29","0","-29","0.33","0.33","0.33","out1.p213R.png","out1.p213S.png","1","13","Safe","1","32","Right","28927","PickSafeRight"
98,"ExperimentSetup_1","67","7","39","20","-39","50","20","-50","0.33","0.33","0.33","out2.p207R.png","out2.p207S.png","3","67","Safe","1","33","Right","3722","PickSafeRight"
98,"ExperimentSetup_1","159","9","18","-9","-18","25","-9","-25","0.1","0.8","0.1","out3.p309R.png","out3.p309S.png","6","159","Risky","1","34","Left","6345","PickRiskyRight"
98,"ExperimentSetup_1","162","12","38","-23","-38","43","-23","-43","0.1","0.8","0.1","out3.p312R.png","out3.p312S.png","6","162","Risky","1","35","Right","7630","PickRiskyLeft"
98,"ExperimentSetup_1","131","11","36","-22","-36","45","-22","-45","0.33","0.33","0.33","out3.p211R.png","out3.p211S.png","5","131","Safe","1","36","Left","4219","PickSafeLeft"
98,"ExperimentSetup_1","174","24","29","-17","-29","35","-17","-35","0.1","0.8","0.1","out3.p324R.png","out3.p324S.png","6","174","Safe","1","37","Left","3219","PickSafeLeft"
98,"ExperimentSetup_1","148","28","26","-10","-26","37","-10","-37","0.33","0.33","0.33","out3.p228R.png","out3.p228S.png","5","148","Safe","1","38","Left","4855","PickSafeLeft"
98,"ExperimentSetup_1","99","9","18","7","-18","25","7","-25","0.1","0.8","0.1","out2.p309R.png","out2.p309S.png","4","99","Safe","1","39","Left","11897","PickSafeLeft"
98,"ExperimentSetup_1","130","10","17","-7","-17","20","-7","-20","0.33","0.33","0.33","out3.p210R.png","out3.p210S.png","5","130","Risky","1","40","Left","7824","PickRiskyRight"
98,"ExperimentSetup_1","90","30","47","28","-47","61","28","-61","0.33","0.33","0.33","out2.p230R.png","out2.p230S.png","3","90","Safe","1","41","Right","9721","PickSafeRight"
98,"ExperimentSetup_1","9","9","18","0","-18","25","0","-25","0.33","0.33","0.33","out1.p209R.png","out1.p209S.png","1","9","Safe","1","42","Left","3834","PickSafeLeft"
98,"ExperimentSetup_1","135","15","26","-16","-26","30","-16","-30","0.33","0.33","0.33","out3.p215R.png","out3.p215S.png","5","135","Risky","1","43","Right","5684","PickRiskyLeft"
98,"ExperimentSetup_1","14","14","63","0","-63","76","0","-76","0.33","0.33","0.33","out1.p214R.png","out1.p214S.png","1","14","Safe","1","44","Left","2426","PickSafeLeft"
98,"ExperimentSetup_1","197","17","15","0","-15","19","","-19","0.5","0","0.5","out.p117R.png","out.p117S.png","7","197","Safe","1","45","Left","3436","PickSafeLeft"
98,"ExperimentSetup_1","71","11","36","14","-36","45","14","-45","0.33","0.33","0.33","out2.p211R.png","out2.p211S.png","3","71","Risky","1","46","Left","6747","PickRiskyRight"
98,"ExperimentSetup_1","111","21","8","5","-8","11","5","-11","0.1","0.8","0.1","out2.p321R.png","out2.p321S.png","4","111","Risky","1","47","Left","7831","PickRiskyRight"
98,"ExperimentSetup_1","57","27","54","0","-54","71","0","-71","0.1","0.8","0.1","out1.p327R.png","out1.p327S.png","2","57","Safe","1","48","Right","4740","PickSafeRight"
98,"ExperimentSetup_1","188","8","35","0","-35","47","","-47","0.5","0","0.5","out.p108R.png","out.p108S.png","7","188","Risky","1","49","Left","5744","PickRiskyRight"
98,"ExperimentSetup_1","136","16","24","-12","-24","33","-12","-33","0.33","0.33","0.33","out3.p216R.png","out3.p216S.png","5","136","Risky","1","50","Left","5468","PickRiskyRight"
98,"ExperimentSetup_1","173","23","64","-38","-64","73","-38","-73","0.1","0.8","0.1","out3.p323R.png","out3.p323S.png","6","173","Safe","1","51","Right","5725","PickSafeRight"
98,"ExperimentSetup_1","43","13","24","0","-24","29","0","-29","0.1","0.8","0.1","out1.p313R.png","out1.p313S.png","2","43","Risky","1","52","Left","9830","PickRiskyRight"
98,"ExperimentSetup_1","147","27","54","-27","-54","71","-27","-71","0.33","0.33","0.33","out3.p227R.png","out3.p227S.png","5","147","Safe","1","53","Left","8684","PickSafeLeft"
98,"ExperimentSetup_1","170","20","53","-26","-53","65","-26","-65","0.1","0.8","0.1","out3.p320R.png","out3.p320S.png","6","170","Safe","1","54","Right","6713","PickSafeRight"
98,"ExperimentSetup_1","23","23","64","0","-64","73","0","-73","0.33","0.33","0.33","out1.p223R.png","out1.p223S.png","1","23","Risky","1","55","Left","2196","PickRiskyRight"
98,"ExperimentSetup_1","145","25","51","-31","-51","60","-31","-60","0.33","0.33","0.33","out3.p225R.png","out3.p225S.png","5","145","Risky","1","56","Left","2300","PickRiskyRight"
98,"ExperimentSetup_1","40","10","17","0","-17","20","0","-20","0.1","0.8","0.1","out1.p310R.png","out1.p310S.png","2","40","Risky","1","57","Left","2614","PickRiskyRight"
98,"ExperimentSetup_1","32","2","44","0","-44","55","0","-55","0.1","0.8","0.1","out1.p302R.png","out1.p302S.png","2","32","Safe","1","58","Right","1910","PickSafeRight"
98,"ExperimentSetup_1","207","27","54","0","-54","71","","-71","0.5","0","0.5","out.p127R.png","out.p127S.png","7","207","Safe","1","59","Right","10095","PickSafeRight"
98,"ExperimentSetup_1","191","11","36","0","-36","45","","-45","0.5","0","0.5","out.p111R.png","out.p111S.png","7","191","Safe","1","60","Left","5360","PickSafeLeft"
98,"ExperimentSetup_1","87","27","54","22","-54","71","22","-71","0.33","0.33","0.33","out2.p227R.png","out2.p227S.png","3","87","Risky","1","61","Left","12479","PickRiskyRight"
98,"ExperimentSetup_1","18","18","12","0","-12","14","0","-14","0.33","0.33","0.33","out1.p218R.png","out1.p218S.png","1","18","Risky","1","62","Left","2499","PickRiskyRight"
98,"ExperimentSetup_1","155","5","30","-15","-30","39","-15","-39","0.1","0.8","0.1","out3.p305R.png","out3.p305S.png","6","155","Risky","1","63","Left","4285","PickRiskyRight"
98,"ExperimentSetup_1","47","17","15","0","-15","19","0","-19","0.1","0.8","0.1","out1.p317R.png","out1.p317S.png","2","47","Risky","1","64","Left","1508","PickRiskyRight"
98,"ExperimentSetup_1","39","9","18","0","-18","25","0","-25","0.1","0.8","0.1","out1.p309R.png","out1.p309S.png","2","39","Risky","1","65","Left","1836","PickRiskyRight"
98,"ExperimentSetup_1","183","3","58","0","-58","79","","-79","0.5","0","0.5","out.p103R.png","out.p103S.png","7","183","Safe","1","66","Left","3738","PickSafeLeft"
98,"ExperimentSetup_1","51","21","8","0","-8","11","0","-11","0.1","0.8","0.1","out1.p321R.png","out1.p321S.png","2","51","Risky","1","67","Right","1867","PickRiskyLeft"
98,"ExperimentSetup_1","24","24","29","0","-29","35","0","-35","0.33","0.33","0.33","out1.p224R.png","out1.p224S.png","1","24","Safe","1","68","Left","4898","PickSafeLeft"
98,"ExperimentSetup_1","21","21","8","0","-8","11","0","-11","0.33","0.33","0.33","out1.p221R.png","out1.p221S.png","1","21","Risky","1","69","Right","22240","PickRiskyLeft"
98,"ExperimentSetup_1","205","25","51","0","-51","60","","-60","0.5","0","0.5","out.p125R.png","out.p125S.png","7","205","Risky","1","70","Right","1614","PickRiskyLeft"
98,"ExperimentSetup_1","82","22","51","20","-51","69","20","-69","0.33","0.33","0.33","out2.p222R.png","out2.p222S.png","3","82","Safe","1","71","Right","6801","PickSafeRight"
98,"ExperimentSetup_1","61","1","29","12","-29","32","12","-32","0.33","0.33","0.33","out2.p201R.png","out2.p201S.png","3","61","Risky","1","72","Left","5849","PickRiskyRight"
