"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
37,"DDList_31","69",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
37,"DDList_34","70",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
37,"DDList_54","71",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","SS"
37,"DDList_61","72",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","SS"
37,"DDList_4","73",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
37,"DDList_30","74",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
37,"DDList_13","75",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
37,"DDList_22","76",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
37,"DDList_64","77",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","SS"
37,"DDList_24","78",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
37,"DDList_58","79",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
37,"DDList_79","80",NA,NA,NA,NA,NA,"16.42","4 Wochen","?","22.16","6 Wochen","?","SS"
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
