"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
26,"DDList_52","48",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","LL"
26,"DDList_5","49",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","LL"
26,"DDList_79","50",NA,NA,NA,NA,NA,"16.42","4 Wochen","?","22.16","6 Wochen","?","LL"
26,"DDList_68","51",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","SS"
26,"DDList_33","52",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
26,"DDList_75","53",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
26,"DDList_76","54",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","SS"
26,"DDList_60","55",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","SS"
26,"DDList_46","56",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
26,"DDList_56","57",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
26,"DDList_29","58",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","LL"
26,"DDList_17","59",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
26,"DDList_44","60",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
26,"DDList_51","61",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
26,"DDList_39","62",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
26,"DDList_34","63",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
26,"DDList_18","64",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","SS"
26,"DDList_10","65",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
26,"DDList_13","66",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
26,"DDList_50","67",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
26,"DDList_7","68",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
26,"DDList_41","69",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
26,"DDList_27","70",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","SS"
26,"DDList_25","71",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
26,"DDList_15","72",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
26,"DDList_20","73",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
26,"DDList_67","74",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
26,"DDList_2","75",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
26,"DDList_66","76",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
26,"DDList_16","77",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
26,"DDList_36","78",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
26,"DDList_63","79",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
26,"DDList_21","80",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
