"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
133,"DDList_39","33",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
133,"DDList_7","34",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
133,"DDList_46","35",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
133,"DDList_37","36",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","LL"
133,"DDList_78","37",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
133,"DDList_58","38",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
133,"DDList_23","39",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
133,"DDList_32","40",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
133,"DDList_75","41",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
133,"DDList_65","42",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
133,"DDList_4","43",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
133,"DDList_15","44",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
133,"DDList_8","45",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
133,"DDList_1","46",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
133,"DDList_47","47",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
133,"DDList_11","48",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","SS"
133,"DDList_72","49",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
133,"DDList_66","50",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
133,"DDList_59","51",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","SS"
133,"DDList_19","52",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
133,"DDList_22","53",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
133,"DDList_13","54",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
133,"DDList_36","55",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
133,"DDList_71","56",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
133,"DDList_17","57",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
133,"DDList_57","58",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
133,"DDList_44","59",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
133,"DDList_64","60",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
133,"DDList_16","61",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
133,"DDList_52","62",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","LL"
133,"DDList_9","63",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
133,"DDList_30","64",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
133,"DDList_14","65",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
133,"DDList_5","66",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","LL"
133,"DDList_38","67",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
133,"DDList_67","68",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
133,"DDList_12","69",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","LL"
133,"DDList_31","70",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
133,"DDList_34","71",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
133,"DDList_54","72",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
133,"DDList_21","73",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","LL"
133,"DDList_77","74",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
133,"DDList_2","75",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
133,"DDList_56","76",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
133,"DDList_20","77",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
133,"DDList_33","78",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
133,"DDList_50","79",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
133,"DDList_49","80",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
