"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
92,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
92,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
92,"DDList_52","1",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
92,"DDList_24","2",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
92,"DDList_53","3",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","LL"
92,"DDList_38","4",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
92,"DDList_46","5",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
92,"DDList_37","6",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","LL"
92,"DDList_34","7",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
92,"DDList_33","8",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
92,"DDList_78","9",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
92,"DDList_67","10",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
92,"DDList_14","11",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
92,"DDList_62","12",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","LL"
92,"DDList_42","13",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","SS"
92,"DDList_71","14",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
92,"DDList_23","15",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
92,"DDList_64","16",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
92,"DDList_44","17",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
92,"DDList_70","18",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
92,"DDList_32","19",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
92,"DDList_57","20",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
92,"DDList_28","21",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","SS"
92,"DDList_40","22",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
92,"DDList_20","23",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
92,"DDList_35","24",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","LL"
92,"DDList_30","25",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
92,"DDList_5","26",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","LL"
