"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
79,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
79,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
79,"DDList_14","1",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","SS"
79,"DDList_18","2",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","SS"
79,"DDList_39","3",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
79,"DDList_12","4",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
79,"DDList_20","5",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
79,"DDList_29","6",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
79,"DDList_73","7",NA,NA,NA,NA,NA,"7.55","4 Wochen","4","7.62","6 Wochen","6","SS"
79,"DDList_47","8",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","SS"
79,"DDList_62","9",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","SS"
79,"DDList_61","10",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","SS"
79,"DDList_63","11",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","SS"
79,"DDList_79","12",NA,NA,NA,NA,NA,"16.42","4 Wochen","4","22.16","6 Wochen","6","LL"
79,"DDList_21","13",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
79,"DDList_33","14",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
79,"DDList_31","15",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
79,"DDList_51","16",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
79,"DDList_68","17",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","SS"
79,"DDList_49","18",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
79,"DDList_27","19",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","SS"
79,"DDList_71","20",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
79,"DDList_7","21",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
79,"DDList_6","22",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","LL"
79,"DDList_80","23",NA,NA,NA,NA,NA,"16.81","4 Wochen","4","25.22","6 Wochen","6","LL"
79,"DDList_9","24",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
