"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
66,"DDList_61","20",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","LL"
66,"DDList_20","21",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
66,"DDList_2","22",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","LL"
66,"DDList_65","23",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
66,"DDList_75","24",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","LL"
66,"DDList_6","25",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","LL"
66,"DDList_38","26",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
66,"DDList_24","27",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
66,"DDList_77","28",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
66,"DDList_70","29",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
66,"DDList_29","30",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
66,"DDList_40","31",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
66,"DDList_7","32",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
66,"DDList_76","33",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","LL"
66,"DDList_19","34",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","LL"
66,"DDList_35","35",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","LL"
66,"DDList_44","36",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
66,"DDList_50","37",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","LL"
66,"DDList_43","38",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","LL"
66,"DDList_36","39",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","LL"
66,"DDList_45","40",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","LL"
66,"DDList_73","41",NA,NA,NA,NA,NA,"7.55","4 Wochen","4","7.62","6 Wochen","6","SS"
66,"DDList_46","42",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
66,"DDList_57","43",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
66,"DDList_22","44",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
66,"DDList_3","45",NA,NA,NA,NA,NA,"35.22","Heute","0","36.98","2 Wochen","2","SS"
66,"DDList_69","46",NA,NA,NA,NA,NA,"11.09","4 Wochen","4","12.75","6 Wochen","6","LL"
66,"DDList_17","47",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
66,"DDList_55","48",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
66,"DDList_10","49",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","LL"
66,"DDList_18","50",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","SS"
66,"DDList_31","51",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
66,"DDList_66","52",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","LL"
66,"DDList_12","53",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
66,"DDList_67","54",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","LL"
66,"DDList_60","55",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","LL"
66,"DDList_25","56",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
66,"DDList_11","57",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","LL"
66,"DDList_13","58",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
66,"DDList_8","59",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
66,"DDList_59","60",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","LL"
66,"DDList_42","61",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","LL"
66,"DDList_41","62",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
66,"DDList_71","63",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
66,"DDList_21","64",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","LL"
66,"DDList_9","65",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
66,"DDList_4","66",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
66,"DDList_23","67",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
66,"DDList_51","68",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
66,"DDList_14","69",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
66,"DDList_72","70",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
66,"DDList_63","71",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
66,"DDList_5","72",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","LL"
66,"DDList_32","73",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
66,"DDList_34","74",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","LL"
66,"DDList_1","75",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
66,"DDList_49","76",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
66,"DDList_15","77",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
66,"DDList_74","78",NA,NA,NA,NA,NA,"19.73","4 Wochen","4","20.32","6 Wochen","6","LL"
66,"DDList_79","79",NA,NA,NA,NA,NA,"16.42","4 Wochen","4","22.16","6 Wochen","6","LL"
66,"DDList_56","80",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
