"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
174,"DDList_28","18",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","LL"
174,"DDList_61","19",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","LL"
174,"DDList_11","20",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","SS"
174,"DDList_33","21",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
174,"DDList_24","22",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
174,"DDList_51","23",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
174,"DDList_3","24",NA,NA,NA,NA,NA,"35.22","Heute","0","36.98","2 Wochen","2","LL"
174,"DDList_65","25",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
174,"DDList_58","26",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
174,"DDList_75","27",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
174,"DDList_63","28",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
174,"DDList_38","29",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
174,"DDList_18","30",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","SS"
174,"DDList_62","31",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","LL"
174,"DDList_31","32",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","SS"
174,"DDList_46","33",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
174,"DDList_12","34",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
174,"DDList_36","35",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","LL"
174,"DDList_73","36",NA,NA,NA,NA,NA,"7.55","4 Wochen","4","7.62","6 Wochen","6","SS"
174,"DDList_16","37",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
174,"DDList_23","38",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","SS"
174,"DDList_68","39",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","SS"
174,"DDList_50","40",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
174,"DDList_64","41",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
174,"DDList_8","42",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","SS"
174,"DDList_76","43",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","SS"
174,"DDList_41","44",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
174,"DDList_55","45",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
174,"DDList_66","46",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
174,"DDList_69","47",NA,NA,NA,NA,NA,"11.09","4 Wochen","4","12.75","6 Wochen","6","SS"
174,"DDList_53","48",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","LL"
174,"DDList_4","49",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","SS"
174,"DDList_77","50",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
174,"DDList_25","51",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
174,"DDList_67","52",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
174,"DDList_71","53",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
174,"DDList_2","54",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
174,"DDList_35","55",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","SS"
174,"DDList_43","56",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","SS"
174,"DDList_29","57",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
174,"DDList_32","58",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
174,"DDList_47","59",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
174,"DDList_40","60",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
174,"DDList_9","61",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
174,"DDList_22","62",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","SS"
174,"DDList_6","63",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","LL"
174,"DDList_7","64",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
174,"DDList_10","65",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
174,"DDList_78","66",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
174,"DDList_21","67",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
174,"DDList_39","68",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
174,"DDList_42","69",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","SS"
174,"DDList_80","70",NA,NA,NA,NA,NA,"16.81","4 Wochen","4","25.22","6 Wochen","6","LL"
174,"DDList_13","71",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","SS"
174,"DDList_15","72",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
174,"DDList_19","73",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
174,"DDList_56","74",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
174,"DDList_26","75",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
174,"DDList_52","76",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
174,"DDList_54","77",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
174,"DDList_45","78",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","SS"
174,"DDList_14","79",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
174,"DDList_72","80",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
