"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
96,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
96,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
96,"DDList_25","1",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
96,"DDList_67","2",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","LL"
96,"DDList_32","3",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
96,"DDList_78","4",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
96,"DDList_54","5",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
96,"DDList_23","6",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
96,"DDList_65","7",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
96,"DDList_56","8",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
96,"DDList_52","9",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","LL"
96,"DDList_26","10",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
96,"DDList_39","11",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
96,"DDList_49","12",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","LL"
96,"DDList_28","13",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","LL"
96,"DDList_53","14",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","LL"
96,"DDList_10","15",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
96,"DDList_34","16",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","LL"
96,"DDList_66","17",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","LL"
96,"DDList_55","18",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
96,"DDList_47","19",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
96,"DDList_68","20",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","LL"
96,"DDList_37","21",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","LL"
96,"DDList_57","22",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
96,"DDList_60","23",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","LL"
96,"DDList_76","24",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","LL"
96,"DDList_1","25",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
96,"DDList_38","26",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
96,"DDList_4","27",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
96,"DDList_61","28",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","LL"
96,"DDList_48","29",NA,NA,NA,NA,NA,"22.42","2 Wochen","2","33.63","4 Wochen","4","LL"
96,"DDList_59","30",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","LL"
96,"DDList_51","31",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","LL"
96,"DDList_14","32",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
96,"DDList_11","33",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","SS"
96,"DDList_29","34",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
96,"DDList_35","35",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","LL"
96,"DDList_12","36",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
96,"DDList_2","37",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
96,"DDList_64","38",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
96,"DDList_50","39",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","LL"
96,"DDList_42","40",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","LL"
96,"DDList_36","41",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","LL"
96,"DDList_21","42",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
96,"DDList_70","43",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
96,"DDList_45","44",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","LL"
96,"DDList_19","45",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
96,"DDList_6","46",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","LL"
96,"DDList_3","47",NA,NA,NA,NA,NA,"35.22","Heute","0","36.98","2 Wochen","2","SS"
