"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
130,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
130,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
130,"DDList_13","1",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
130,"DDList_2","2",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","LL"
130,"DDList_55","3",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
130,"DDList_60","4",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","LL"
130,"DDList_26","5",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
130,"DDList_44","6",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
130,"DDList_37","7",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","LL"
130,"DDList_16","8",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
130,"DDList_67","9",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","LL"
130,"DDList_10","10",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","LL"
130,"DDList_78","11",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
130,"DDList_21","12",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","LL"
130,"DDList_8","13",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
130,"DDList_28","14",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","LL"
130,"DDList_12","15",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","LL"
130,"DDList_66","16",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","LL"
130,"DDList_18","17",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","LL"
130,"DDList_32","18",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
130,"DDList_24","19",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
130,"DDList_27","20",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","LL"
130,"DDList_42","21",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","LL"
130,"DDList_25","22",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
130,"DDList_58","23",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","LL"
130,"DDList_22","24",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
130,"DDList_15","25",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
130,"DDList_29","26",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","LL"
130,"DDList_46","27",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
130,"DDList_77","28",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
130,"DDList_45","29",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","LL"
130,"DDList_47","30",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
130,"DDList_14","31",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
130,"DDList_43","32",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","LL"
130,"DDList_7","33",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
130,"DDList_52","34",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","LL"
130,"DDList_48","35",NA,NA,NA,NA,NA,"22.42","2 Wochen","2","33.63","4 Wochen","4","LL"
130,"DDList_49","36",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","LL"
130,"DDList_54","37",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
130,"DDList_56","38",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
130,"DDList_17","39",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
