"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
188,"DDList_10","44",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
188,"DDList_72","45",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
188,"DDList_67","46",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
188,"DDList_66","47",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
188,"DDList_28","48",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","LL"
188,"DDList_71","49",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
188,"DDList_59","50",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","SS"
188,"DDList_80","51",NA,NA,NA,NA,NA,"16.81","4 Wochen","4","25.22","6 Wochen","6","LL"
188,"DDList_29","52",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
188,"DDList_46","53",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","SS"
188,"DDList_75","54",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
188,"DDList_22","55",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","SS"
188,"DDList_50","56",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
188,"DDList_76","57",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","LL"
188,"DDList_63","58",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","SS"
188,"DDList_51","59",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
188,"DDList_20","60",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
188,"DDList_1","61",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
188,"DDList_70","62",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
188,"DDList_61","63",NA,NA,NA,NA,NA,"10.87","2 Wochen","2","12.50","6 Wochen","6","SS"
188,"DDList_26","64",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
188,"DDList_35","65",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","SS"
188,"DDList_19","66",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
188,"DDList_16","67",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
188,"DDList_4","68",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
188,"DDList_56","69",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
188,"DDList_68","70",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","LL"
188,"DDList_69","71",NA,NA,NA,NA,NA,"11.09","4 Wochen","4","12.75","6 Wochen","6","SS"
188,"DDList_18","72",NA,NA,NA,NA,NA,"9.75","Heute","0","10.04","4 Wochen","4","SS"
188,"DDList_39","73",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
188,"DDList_5","74",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","SS"
188,"DDList_17","75",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
188,"DDList_31","76",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
188,"DDList_78","77",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
188,"DDList_44","78",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","SS"
188,"DDList_15","79",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
188,"DDList_23","80",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","SS"
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
