"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
103,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
103,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
103,"DDList_55","1",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
103,"DDList_53","2",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","LL"
103,"DDList_7","3",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","SS"
103,"DDList_76","4",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","SS"
103,"DDList_8","5",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","SS"
103,"DDList_13","6",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","SS"
103,"DDList_38","7",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
103,"DDList_60","8",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","LL"
103,"DDList_49","9",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
103,"DDList_20","10",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
103,"DDList_34","11",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
103,"DDList_63","12",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
103,"DDList_29","13",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
103,"DDList_41","14",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
103,"DDList_50","15",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
103,"DDList_67","16",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
103,"DDList_6","17",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","SS"
103,"DDList_47","18",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
103,"DDList_58","19",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
103,"DDList_57","20",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
