"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
68,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
68,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
68,"DDList_41","1",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
68,"DDList_34","2",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
68,"DDList_46","3",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","SS"
68,"DDList_77","4",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
68,"DDList_5","5",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","SS"
68,"DDList_25","6",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
68,"DDList_31","7",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","SS"
68,"DDList_71","8",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
68,"DDList_76","9",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","SS"
68,"DDList_42","10",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","SS"
68,"DDList_72","11",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
68,"DDList_78","12",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
68,"DDList_36","13",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
68,"DDList_16","14",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
68,"DDList_80","15",NA,NA,NA,NA,NA,"16.81","4 Wochen","4","25.22","6 Wochen","6","LL"
68,"DDList_27","16",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","SS"
68,"DDList_79","17",NA,NA,NA,NA,NA,"16.42","4 Wochen","4","22.16","6 Wochen","6","SS"
68,"DDList_23","18",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
68,"DDList_9","19",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
68,"DDList_26","20",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
68,"DDList_66","21",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
68,"DDList_67","22",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
68,"DDList_63","23",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
68,"DDList_50","24",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
68,"DDList_21","25",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
68,"DDList_12","26",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
68,"DDList_47","27",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
68,"DDList_43","28",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","SS"
68,"DDList_52","29",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
68,"DDList_19","30",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
68,"DDList_24","31",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","SS"
68,"DDList_57","32",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
68,"DDList_29","33",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
68,"DDList_60","34",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","SS"
68,"DDList_56","35",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
68,"DDList_53","36",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","SS"
68,"DDList_1","37",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
68,"DDList_30","38",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","SS"
68,"DDList_20","39",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","SS"
68,"DDList_65","40",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
68,"DDList_11","41",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","SS"
68,"DDList_33","42",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
68,"DDList_2","43",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
68,"DDList_49","44",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
68,"DDList_45","45",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","SS"
68,"DDList_62","46",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","LL"
68,"DDList_40","47",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
68,"DDList_59","48",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","SS"
68,"DDList_10","49",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
