"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
20,"StarterList_1","1","27.10","2 Wochen","27.10","6 Wochen","OptA",NA,NA,NA,NA,NA,NA,NA
20,"StarterList_2","2","0.16","Heute","34.04","6 Wochen","OptB",NA,NA,NA,NA,NA,NA,NA
20,"DDList_77","1",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","SS"
20,"DDList_68","2",NA,NA,NA,NA,NA,"21.03","4 Wochen","4","23.14","6 Wochen","6","SS"
20,"DDList_58","3",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
20,"DDList_30","4",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
20,"DDList_13","5",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
20,"DDList_75","6",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
20,"DDList_40","7",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
20,"DDList_36","8",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
20,"DDList_71","9",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
20,"DDList_66","10",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
20,"DDList_52","11",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
20,"DDList_44","12",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","LL"
20,"DDList_74","13",NA,NA,NA,NA,NA,"19.73","4 Wochen","4","20.32","6 Wochen","6","SS"
20,"DDList_21","14",NA,NA,NA,NA,NA,"19.19","Heute","0","22.06","4 Wochen","4","SS"
20,"DDList_22","15",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
20,"DDList_54","16",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","SS"
20,"DDList_42","17",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","SS"
20,"DDList_28","18",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","LL"
20,"DDList_24","19",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","SS"
20,"DDList_25","20",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
20,"DDList_78","21",NA,NA,NA,NA,NA,"24","4 Wochen","?","30","6 Wochen","?","LL"
20,"DDList_41","22",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
20,"DDList_23","23",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","SS"
20,"DDList_9","24",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
20,"DDList_2","25",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
20,"DDList_48","26",NA,NA,NA,NA,NA,"22.42","2 Wochen","2","33.63","4 Wochen","4","LL"
20,"DDList_57","27",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
20,"DDList_39","28",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
20,"DDList_29","29",NA,NA,NA,NA,NA,"20.49","Heute","0","23.56","4 Wochen","4","SS"
20,"DDList_32","30",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
20,"DDList_3","31",NA,NA,NA,NA,NA,"35.22","Heute","0","36.98","2 Wochen","2","SS"
20,"DDList_20","32",NA,NA,NA,NA,NA,"9.66","Heute","0","10.63","4 Wochen","4","LL"
20,"DDList_16","33",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
20,"DDList_6","34",NA,NA,NA,NA,NA,"22.90","Heute","0","28.62","2 Wochen","2","LL"
20,"DDList_63","35",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","SS"
20,"DDList_45","36",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","SS"
20,"DDList_62","37",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","SS"
20,"DDList_12","38",NA,NA,NA,NA,NA,"12.82","Heute","0","14.11","2 Wochen","2","SS"
20,"DDList_53","39",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","SS"
20,"DDList_70","40",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
20,"DDList_49","41",NA,NA,NA,NA,NA,"12.03","2 Wochen","2","12.15","6 Wochen","6","SS"
20,"DDList_35","42",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","SS"
20,"DDList_73","43",NA,NA,NA,NA,NA,"7.55","4 Wochen","4","7.62","6 Wochen","6","SS"
20,"DDList_64","44",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","SS"
20,"DDList_10","45",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
20,"DDList_11","46",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","LL"
20,"DDList_79","47",NA,NA,NA,NA,NA,"16.42","4 Wochen","?","22.16","6 Wochen","?","LL"
20,"DDList_56","48",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
20,"DDList_31","49",NA,NA,NA,NA,NA,"17.98","Heute","0","24.27","4 Wochen","4","LL"
20,"DDList_8","50",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
20,"DDList_55","51",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
20,"DDList_17","52",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
20,"DDList_37","53",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","SS"
20,"DDList_26","54",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
20,"DDList_69","55",NA,NA,NA,NA,NA,"11.09","4 Wochen","4","12.75","6 Wochen","6","SS"
